2006-06-05 17:30:00,r,0.669212192296982,0.829410560509219,0.876482032590946,0.793140917828993,0.822277302040739,apple unveils icloud lion ios
2006-11-01 10:00:00,r,0.665186204299907,0.6491542119588,0.76270005306361,0.713564270001531,0.739949044359396,apple pushes oricon quit pc music downloads
2006-11-20 15:00:00,r,0.523041779844981,0.547929319361871,0.62202192105472,0.5769623123229,0.576368308028841,update america bus schwab us trust america bus us trust ad partnership newspapersnasdaq makes bln bid lsemac fans buzzing expected apple iphone paulson says need apply business rules lightly
2006-12-13 12:30:00,r,0.656012006277079,0.60187336177465,0.695877506889984,0.666886586775569,0.731213939325026,apple itunes music sales collapses surveyuk bank rbs eyes big deal paper
2006-12-27 16:00:00,r,0.738922327756882,0.689147818006194,0.721806883211082,0.709563865426971,0.807446034096737,apple shares recover
2006-12-28 07:00:00,r,0.677265167236328,0.702459200808515,0.649025088929841,0.713450367466969,0.675650790450719,apple board approve ceo options grant paper
2006-12-28 17:00:00,r,0.609802170732016,0.585137950356164,0.71340540076664,0.624670000383729,0.715124716642622,blockbuster gets ok sell stores taiwanindexes slip traders sell winners apple fallsend looms fund manager miller record run
2006-12-29 18:00:00,r,0.659054517745972,0.689023725869835,0.728396220242079,0.732227942826542,0.77964868494681,apple posts options expenses stands ceo jobs
2007-01-02 07:30:00,r,0.734077274799347,0.669880799022974,0.752165865966327,0.685352501021257,0.758907361173808,apple options probe spotlights paper
2007-01-09 06:00:00,r,0.59480021986615,0.545930094315129,0.705645831977348,0.595655436688886,0.627399892486764,market cope russian oil disruption ieacingular seen providing service apple phone report
2007-01-09 13:00:00,r,0.650769203901291,0.707094698860977,0.768507149218033,0.748895522036771,0.784265369609061,apple shares jobs introduces mobile phone
2007-01-09 13:30:00,r,0.708909927658943,0.795459745811895,0.860065232349329,0.776616385624257,0.821313145833642,apple rolls iphoneapple unveils iphone
2007-01-09 15:00:00,r,0.646836682872049,0.640961760035852,0.651099591314607,0.591094054597918,0.687578151847402,cisco expects apple agreement iphone trademarkapple says iphone models cost facts apple new iphoneapple drop computer company name
2007-01-09 16:30:00,r,0.633174554852949,0.63097562894621,0.705981371745163,0.66363903688699,0.717457442544916,investors dump rim apple launches iphonefalling oil chavez hit latin america stocksmotorola completes acquisition symbol techvisa nokia turn mobile phones mobile wallets
2007-01-09 17:00:00,r,0.589374334509879,0.757627968915087,0.809191478678009,0.754848384764618,0.747286182594207,apple unveils iphonewachovia unit buy european credit managementapple introduces svelte multimedia iphone
2007-01-09 22:00:00,r,0.716226398944855,0.68979553766921,0.755810632510103,0.703849046707878,0.756404910740007,wireless vulnerable apple iphone
2007-01-10 14:30:00,r,0.590591984043812,0.618202971821052,0.691602431408473,0.613305958098852,0.714072042764926,apple shares hit high iphoneapple introduces svelte multimedia iphoneapple says intel supply iphone cpu story withdrawn
2007-01-10 15:30:00,r,0.536868364123305,0.510128395515539,0.64164014676745,0.469731872972955,0.587126374405825,apple iphone hits handset makers sharesgap makes executive changes gap old navyoil price dip wo relieve fed inflation vigilfed moskow rule us rate hikestiffany sales pct outlook raised
2007-01-10 19:00:00,r,0.723620344960175,0.592172163150047,0.580360523085632,0.634039849048355,0.669241342905388,cisco sus apple iphone trademark infringementhome depot investors seek block exit pay
2007-01-10 20:30:00,r,0.682077953952034,0.713491911360922,0.694082970591215,0.699566646163787,0.793847952692232,alcoa shares strong earningscisco sus apple iphone name
2007-01-12 15:00:00,r,0.647332766871818,0.541735321341562,0.499273770377914,0.598760589687013,0.602884127348989,investigates options grant apple ceo wsjnorthwest airlines files reorganization judge oks delphi equity investment plan
2007-01-17 15:30:00,r,0.655046366028593,0.598393491440498,0.667130192747591,0.59997357386428,0.696379931083849,chairman gets years prisonmills agrees bought brookfield assettechs fall intel cisco apple tapproducer prices industrial output december
2007-01-17 18:00:00,r,0.609608983919771,0.591606894039955,0.729229899340273,0.612956534900697,0.715054361950871,apple profit trounces forecasts outlook lagswashington mutual profit despite mortgage loss
2007-01-17 18:30:00,r,0.769764125347137,0.772806413425171,0.850725788415752,0.75360946025285,0.862431547138637,nasdaq intel apple waxes wanes
2007-01-18 04:00:00,r,0.604148030281067,0.638359437812786,0.816269875477446,0.584432412492084,0.714284120479868,apple profit trounces forecasts outlook lags
2007-01-18 10:00:00,r,0.702428456060258,0.658885471626507,0.756579658320051,0.607516434434091,0.774269301192546,apple shares slip light outlook disappointsconsumer prices climb december
2007-01-18 10:30:00,r,0.613343137639565,0.561870172623329,0.699624165714103,0.556091642376755,0.656904716528135,apple ipod takes global currency marketscontinental airlines narrows loss higher fares
